"","year","stand","trap","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totconeseeds"
"3957",2010,"AX15",6,"TABR",0,0,0,NA,NA,0
"3958",2010,"AX15",6,"THPL",9,0,0,NA,NA,0
"3959",2010,"AX15",6,"TSHE",106,221,4,NA,NA,0
"3960",2010,"AX15",6,"TSME",0,0,0,NA,NA,0
"3961",2010,"PARA",1,"ABAM",48,3,0,NA,NA,0
"3962",2010,"PARA",1,"ABGR",0,0,0,NA,NA,0
"3963",2010,"PARA",1,"ABLA",1,3,0,NA,NA,0
"3964",2010,"PARA",1,"ABPR",0,0,0,NA,NA,0
"3965",2010,"PARA",1,"ACGL",0,0,0,NA,NA,0
"3966",2010,"PARA",1,"ALRU",0,0,0,NA,NA,0
"3967",2010,"PARA",1,"CANO",0,0,0,NA,NA,0
"3968",2010,"PARA",1,"PICO",0,0,0,NA,NA,0
"3969",2010,"PARA",1,"PIEN",0,0,0,NA,NA,0
"3970",2010,"PARA",1,"PIMO",0,0,0,NA,NA,0
"3971",2010,"PARA",1,"PISI",0,0,0,NA,NA,0
"3972",2010,"PARA",1,"PSME",0,0,0,NA,NA,0
"3973",2010,"PARA",1,"TABR",0,0,0,NA,NA,0
"3974",2010,"PARA",1,"THPL",0,0,0,NA,NA,0
"3975",2010,"PARA",1,"TSHE",0,0,0,NA,NA,0
"3976",2010,"PARA",1,"TSME",47,2,0,NA,NA,0
"3977",2010,"PARA",2,"ABAM",30,10,0,NA,NA,0
"3978",2010,"PARA",2,"ABGR",0,0,0,NA,NA,0
"3979",2010,"PARA",2,"ABLA",6,1,0,NA,NA,0
"3980",2010,"PARA",2,"ABPR",0,0,0,NA,NA,0
"3981",2010,"PARA",2,"ACGL",0,0,0,NA,NA,0
"3982",2010,"PARA",2,"ALRU",0,0,0,NA,NA,0
"3983",2010,"PARA",2,"CANO",0,0,0,NA,NA,0
"3984",2010,"PARA",2,"PICO",0,0,0,NA,NA,0
"3985",2010,"PARA",2,"PIEN",0,0,0,NA,NA,0
"3986",2010,"PARA",2,"PIMO",0,0,0,NA,NA,0
"3987",2010,"PARA",2,"PISI",0,0,0,NA,NA,0
"3988",2010,"PARA",2,"PSME",0,0,0,NA,NA,0
"3989",2010,"PARA",2,"TABR",0,0,0,NA,NA,0
"3990",2010,"PARA",2,"THPL",0,0,0,NA,NA,0
"3991",2010,"PARA",2,"TSHE",0,0,0,NA,NA,0
"3992",2010,"PARA",2,"TSME",62,6,0,NA,NA,0
"3993",2010,"PARA",3,"ABAM",52,15,0,NA,NA,0
"3994",2010,"PARA",3,"ABGR",0,0,0,NA,NA,0
"3995",2010,"PARA",3,"ABLA",16,2,0,NA,NA,0
"3996",2010,"PARA",3,"ABPR",2,0,0,NA,NA,0
"3997",2010,"PARA",3,"ACGL",0,0,0,NA,NA,0
"3998",2010,"PARA",3,"ALRU",0,0,0,NA,NA,0
"3999",2010,"PARA",3,"CANO",0,0,0,NA,NA,0
"4000",2010,"PARA",3,"PICO",0,0,0,NA,NA,0
"4001",2010,"PARA",3,"PIEN",0,0,0,NA,NA,0
"4002",2010,"PARA",3,"PIMO",0,0,0,NA,NA,0
"4003",2010,"PARA",3,"PISI",0,0,0,NA,NA,0
"4004",2010,"PARA",3,"PSME",0,0,0,NA,NA,0
"4005",2010,"PARA",3,"TABR",0,0,0,NA,NA,0
"4006",2010,"PARA",3,"THPL",0,0,0,NA,NA,0
"4007",2010,"PARA",3,"TSHE",0,0,0,NA,NA,0
"4008",2010,"PARA",3,"TSME",105,2,0,NA,NA,0
"4009",2010,"PARA",4,"ABAM",25,2,0,NA,NA,0
"4010",2010,"PARA",4,"ABGR",0,0,0,NA,NA,0
"4011",2010,"PARA",4,"ABLA",7,2,0,NA,NA,0
"4012",2010,"PARA",4,"ABPR",0,0,0,NA,NA,0
"4013",2010,"PARA",4,"ACGL",0,0,0,NA,NA,0
"4014",2010,"PARA",4,"ALRU",0,0,0,NA,NA,0
"4015",2010,"PARA",4,"CANO",0,0,0,NA,NA,0
"4016",2010,"PARA",4,"PICO",0,0,0,NA,NA,0
"4017",2010,"PARA",4,"PIEN",0,0,0,NA,NA,0
"4018",2010,"PARA",4,"PIMO",0,0,0,NA,NA,0
"4019",2010,"PARA",4,"PISI",0,0,0,NA,NA,0
"4020",2010,"PARA",4,"PSME",0,0,0,NA,NA,0
"4021",2010,"PARA",4,"TABR",0,0,0,NA,NA,0
"4022",2010,"PARA",4,"THPL",0,0,0,NA,NA,0
"4023",2010,"PARA",4,"TSHE",0,0,0,NA,NA,0
"4024",2010,"PARA",4,"TSME",88,4,0,NA,NA,0
"4025",2010,"PARA",5,"ABAM",29,1,0,NA,NA,0
"4026",2010,"PARA",5,"ABGR",0,0,0,NA,NA,0
"4027",2010,"PARA",5,"ABLA",7,2,0,NA,NA,0
"4028",2010,"PARA",5,"ABPR",4,0,0,NA,NA,0
"4029",2010,"PARA",5,"ACGL",0,0,0,NA,NA,0
"4030",2010,"PARA",5,"ALRU",0,0,0,NA,NA,0
"4031",2010,"PARA",5,"CANO",0,0,0,NA,NA,0
"4032",2010,"PARA",5,"PICO",0,0,0,NA,NA,0
"4033",2010,"PARA",5,"PIEN",0,0,0,NA,NA,0
"4034",2010,"PARA",5,"PIMO",0,0,0,NA,NA,0
"4035",2010,"PARA",5,"PISI",0,0,0,NA,NA,0
"4036",2010,"PARA",5,"PSME",0,0,0,NA,NA,0
"4037",2010,"PARA",5,"TABR",0,0,0,NA,NA,0
"4038",2010,"PARA",5,"THPL",0,0,0,NA,NA,0
"4039",2010,"PARA",5,"TSHE",0,0,0,NA,NA,0
"4040",2010,"PARA",5,"TSME",79,1,0,NA,NA,0
"4041",2010,"PARA",6,"ABAM",30,4,0,NA,NA,0
"4042",2010,"PARA",6,"ABGR",0,0,0,NA,NA,0
"4043",2010,"PARA",6,"ABLA",11,1,0,NA,NA,0
"4044",2010,"PARA",6,"ABPR",0,0,0,NA,NA,0
"4045",2010,"PARA",6,"ACGL",0,0,0,NA,NA,0
"4046",2010,"PARA",6,"ALRU",0,0,0,NA,NA,0
"4047",2010,"PARA",6,"CANO",0,0,0,NA,NA,0
"4048",2010,"PARA",6,"PICO",0,0,0,NA,NA,0
"4049",2010,"PARA",6,"PIEN",0,0,0,NA,NA,0
"4050",2010,"PARA",6,"PIMO",0,0,0,NA,NA,0
"4051",2010,"PARA",6,"PISI",0,0,0,NA,NA,0
"4052",2010,"PARA",6,"PSME",0,0,0,NA,NA,0
"4053",2010,"PARA",6,"TABR",0,0,0,NA,NA,0
"4054",2010,"PARA",6,"THPL",0,0,0,NA,NA,0
"4055",2010,"PARA",6,"TSHE",0,0,0,NA,NA,0
"4056",2010,"PARA",6,"TSME",44,0,4,NA,NA,4
"4057",2010,"PP17",1,"ABAM",0,0,0,NA,NA,0
"4058",2010,"PP17",1,"ABGR",0,0,0,NA,NA,0
"4059",2010,"PP17",1,"ABLA",6,0,0,NA,NA,0
"4060",2010,"PP17",1,"ABPR",1,0,0,NA,NA,0
"4061",2010,"PP17",1,"ACGL",0,0,0,NA,NA,0
"4062",2010,"PP17",1,"ALRU",0,0,0,NA,NA,0
"4063",2010,"PP17",1,"CANO",0,0,0,NA,NA,0
"4064",2010,"PP17",1,"PICO",7,1,0,NA,NA,0
"4065",2010,"PP17",1,"PIEN",4,0,0,NA,NA,0
"4066",2010,"PP17",1,"PIMO",0,0,0,NA,NA,0
"4067",2010,"PP17",1,"PISI",0,0,0,NA,NA,0
"4068",2010,"PP17",1,"PSME",7,13,1,NA,NA,0
"4069",2010,"PP17",1,"TABR",0,0,0,NA,NA,0
"4070",2010,"PP17",1,"THPL",0,0,0,NA,NA,0
"4071",2010,"PP17",1,"TSHE",15,5,0,NA,NA,0
"4072",2010,"PP17",1,"TSME",0,0,0,NA,NA,0
"4073",2010,"PP17",2,"ABAM",1,0,0,NA,NA,0
"4074",2010,"PP17",2,"ABGR",0,0,0,NA,NA,0
"4075",2010,"PP17",2,"ABLA",7,0,0,NA,NA,0
"4076",2010,"PP17",2,"ABPR",0,0,0,NA,NA,0
"4077",2010,"PP17",2,"ACGL",0,0,0,NA,NA,0
"4078",2010,"PP17",2,"ALRU",0,0,0,NA,NA,0
"4079",2010,"PP17",2,"CANO",0,0,0,NA,NA,0
"4080",2010,"PP17",2,"PICO",8,14,1,NA,NA,0
"4081",2010,"PP17",2,"PIEN",3,1,1,NA,NA,0
"4082",2010,"PP17",2,"PIMO",0,0,0,NA,NA,0
"4083",2010,"PP17",2,"PISI",0,0,0,NA,NA,0
"4084",2010,"PP17",2,"PSME",12,6,0,NA,NA,0
"4085",2010,"PP17",2,"TABR",0,0,0,NA,NA,0
"4086",2010,"PP17",2,"THPL",0,0,0,NA,NA,0
"4087",2010,"PP17",2,"TSHE",4,1,0,NA,NA,0
"4088",2010,"PP17",2,"TSME",1,0,0,NA,NA,0
"4089",2010,"PP17",4,"ABAM",1,0,0,NA,NA,0
"4090",2010,"PP17",4,"ABGR",0,0,0,NA,NA,0
"4091",2010,"PP17",4,"ABLA",8,0,0,NA,NA,0
"4092",2010,"PP17",4,"ABPR",0,0,0,NA,NA,0
"4093",2010,"PP17",4,"ACGL",0,0,0,NA,NA,0
"4094",2010,"PP17",4,"ALRU",0,0,0,NA,NA,0
"4095",2010,"PP17",4,"CANO",0,0,0,NA,NA,0
"4096",2010,"PP17",4,"PICO",4,1,0,NA,NA,0
"4097",2010,"PP17",4,"PIEN",6,0,0,NA,NA,0
"4098",2010,"PP17",4,"PIMO",0,0,0,NA,NA,0
"4099",2010,"PP17",4,"PISI",0,0,0,NA,NA,0
"4100",2010,"PP17",4,"PSME",11,6,0,NA,NA,0
"4101",2010,"PP17",4,"TABR",0,0,0,NA,NA,0
"4102",2010,"PP17",4,"THPL",0,0,0,NA,NA,0
"4103",2010,"PP17",4,"TSHE",13,4,0,NA,NA,0
"4104",2010,"PP17",4,"TSME",2,0,0,NA,NA,0
"4105",2010,"PP17",5,"ABAM",0,0,0,NA,NA,0
"4106",2010,"PP17",5,"ABGR",0,0,0,NA,NA,0
"4107",2010,"PP17",5,"ABLA",7,1,0,NA,NA,0
"4108",2010,"PP17",5,"ABPR",0,0,0,NA,NA,0
"4109",2010,"PP17",5,"ACGL",0,0,0,NA,NA,0
"4110",2010,"PP17",5,"ALRU",0,0,0,NA,NA,0
"4111",2010,"PP17",5,"CANO",0,0,0,NA,NA,0
"4112",2010,"PP17",5,"PICO",5,0,0,NA,NA,0
"4113",2010,"PP17",5,"PIEN",2,0,0,NA,NA,0
"4114",2010,"PP17",5,"PIMO",1,0,0,NA,NA,0
"4115",2010,"PP17",5,"PISI",0,0,0,NA,NA,0
"4116",2010,"PP17",5,"PSME",9,2,0,NA,NA,0
"4117",2010,"PP17",5,"TABR",0,0,0,NA,NA,0
"4118",2010,"PP17",5,"THPL",0,0,0,NA,NA,0
"4119",2010,"PP17",5,"TSHE",6,0,0,NA,NA,0
"4120",2010,"PP17",5,"TSME",0,0,0,NA,NA,0
"4121",2010,"PP17",6,"ABAM",0,0,0,NA,NA,0
"4122",2010,"PP17",6,"ABGR",0,0,0,NA,NA,0
"4123",2010,"PP17",6,"ABLA",1,0,0,NA,NA,0
"4124",2010,"PP17",6,"ABPR",0,0,0,NA,NA,0
"4125",2010,"PP17",6,"ACGL",0,0,0,NA,NA,0
"4126",2010,"PP17",6,"ALRU",0,0,0,NA,NA,0
"4127",2010,"PP17",6,"CANO",0,0,0,NA,NA,0
"4128",2010,"PP17",6,"PICO",1,0,0,NA,NA,0
"4129",2010,"PP17",6,"PIEN",1,0,0,NA,NA,0
"4130",2010,"PP17",6,"PIMO",0,1,0,NA,NA,0
"4131",2010,"PP17",6,"PISI",0,0,0,NA,NA,0
"4132",2010,"PP17",6,"PSME",12,10,0,NA,NA,0
"4133",2010,"PP17",6,"TABR",0,0,0,NA,NA,0
"4134",2010,"PP17",6,"THPL",1,0,0,NA,NA,0
"4135",2010,"PP17",6,"TSHE",6,1,0,NA,NA,0
"4136",2010,"PP17",6,"TSME",1,0,0,NA,NA,0
"4137",2010,"TA01",1,"ABAM",1,0,0,NA,NA,0
"4138",2010,"TA01",1,"ABGR",0,0,0,NA,NA,0
"4139",2010,"TA01",1,"ABLA",0,0,0,NA,NA,0
"4140",2010,"TA01",1,"ABPR",0,0,0,NA,NA,0
"4141",2010,"TA01",1,"ACGL",0,0,0,NA,NA,0
"4142",2010,"TA01",1,"ALRU",0,0,0,NA,NA,0
"4143",2010,"TA01",1,"CANO",0,0,0,NA,NA,0
"4144",2010,"TA01",1,"PICO",0,0,0,NA,NA,0
"4145",2010,"TA01",1,"PIEN",0,0,0,NA,NA,0
"4146",2010,"TA01",1,"PIMO",0,0,0,NA,NA,0
"4147",2010,"TA01",1,"PISI",0,0,0,NA,NA,0
"4148",2010,"TA01",1,"PSME",0,1,0,NA,NA,0
"4149",2010,"TA01",1,"TABR",0,0,0,NA,NA,0
"4150",2010,"TA01",1,"THPL",0,0,0,NA,NA,0
"4151",2010,"TA01",1,"TSHE",29,27,0,NA,NA,0
"4152",2010,"TA01",1,"TSME",0,0,0,NA,NA,0
"4153",2010,"TA01",2,"ABAM",0,0,0,NA,NA,0
"4154",2010,"TA01",2,"ABGR",0,0,0,NA,NA,0
"4155",2010,"TA01",2,"ABLA",0,0,0,NA,NA,0
"4156",2010,"TA01",2,"ABPR",0,0,0,NA,NA,0
"4157",2010,"TA01",2,"ACGL",0,0,0,NA,NA,0
"4158",2010,"TA01",2,"ALRU",0,0,0,NA,NA,0
"4159",2010,"TA01",2,"CANO",0,0,0,NA,NA,0
"4160",2010,"TA01",2,"PICO",0,0,0,NA,NA,0
"4161",2010,"TA01",2,"PIEN",0,0,0,NA,NA,0
"4162",2010,"TA01",2,"PIMO",0,0,0,NA,NA,0
"4163",2010,"TA01",2,"PISI",0,0,0,NA,NA,0
"4164",2010,"TA01",2,"PSME",3,0,1,NA,NA,3
"4165",2010,"TA01",2,"TABR",0,0,0,NA,NA,0
"4166",2010,"TA01",2,"THPL",0,0,0,NA,NA,0
"4167",2010,"TA01",2,"TSHE",22,35,0,NA,NA,0
"4168",2010,"TA01",2,"TSME",0,0,0,NA,NA,0
"4169",2010,"TA01",3,"ABAM",0,0,0,NA,NA,0
"4170",2010,"TA01",3,"ABGR",0,0,0,NA,NA,0
"4171",2010,"TA01",3,"ABLA",0,0,0,NA,NA,0
"4172",2010,"TA01",3,"ABPR",0,0,0,NA,NA,0
"4173",2010,"TA01",3,"ACGL",0,0,0,NA,NA,0
"4174",2010,"TA01",3,"ALRU",0,0,0,NA,NA,0
"4175",2010,"TA01",3,"CANO",0,0,0,NA,NA,0
"4176",2010,"TA01",3,"PICO",0,0,0,NA,NA,0
"4177",2010,"TA01",3,"PIEN",0,0,0,NA,NA,0
"4178",2010,"TA01",3,"PIMO",0,0,0,NA,NA,0
"4179",2010,"TA01",3,"PISI",0,0,0,NA,NA,0
"4180",2010,"TA01",3,"PSME",3,0,0,NA,NA,0
"4181",2010,"TA01",3,"TABR",0,0,0,NA,NA,0
"4182",2010,"TA01",3,"THPL",1,0,0,NA,NA,0
"4183",2010,"TA01",3,"TSHE",26,50,0,NA,NA,0
"4184",2010,"TA01",3,"TSME",0,0,0,NA,NA,0
"4185",2010,"TA01",4,"ABAM",0,0,0,NA,NA,0
"4186",2010,"TA01",4,"ABGR",0,0,0,NA,NA,0
"4187",2010,"TA01",4,"ABLA",0,0,0,NA,NA,0
"4188",2010,"TA01",4,"ABPR",0,0,0,NA,NA,0
"4189",2010,"TA01",4,"ACGL",0,0,0,NA,NA,0
"4190",2010,"TA01",4,"ALRU",0,0,0,NA,NA,0
"4191",2010,"TA01",4,"CANO",0,0,0,NA,NA,0
"4192",2010,"TA01",4,"PICO",0,0,0,NA,NA,0
"4193",2010,"TA01",4,"PIEN",0,0,0,NA,NA,0
"4194",2010,"TA01",4,"PIMO",0,0,0,NA,NA,0
"4195",2010,"TA01",4,"PISI",0,0,0,NA,NA,0
"4196",2010,"TA01",4,"PSME",2,0,0,NA,NA,0
"4197",2010,"TA01",4,"TABR",0,0,0,NA,NA,0
"4198",2010,"TA01",4,"THPL",0,0,0,NA,NA,0
"4199",2010,"TA01",4,"TSHE",29,50,0,NA,NA,0
"4200",2010,"TA01",4,"TSME",0,0,0,NA,NA,0
"4201",2010,"TA01",5,"ABAM",0,0,0,NA,NA,0
"4202",2010,"TA01",5,"ABGR",0,0,0,NA,NA,0
"4203",2010,"TA01",5,"ABLA",0,0,0,NA,NA,0
"4204",2010,"TA01",5,"ABPR",0,0,0,NA,NA,0
"4205",2010,"TA01",5,"ACGL",0,0,0,NA,NA,0
"4206",2010,"TA01",5,"ALRU",0,0,0,NA,NA,0
"4207",2010,"TA01",5,"CANO",0,0,0,NA,NA,0
"4208",2010,"TA01",5,"PICO",0,0,0,NA,NA,0
"4209",2010,"TA01",5,"PIEN",0,0,0,NA,NA,0
"4210",2010,"TA01",5,"PIMO",0,0,0,NA,NA,0
"4211",2010,"TA01",5,"PISI",0,0,0,NA,NA,0
"4212",2010,"TA01",5,"PSME",3,0,0,NA,NA,0
"4213",2010,"TA01",5,"TABR",0,0,0,NA,NA,0
"4214",2010,"TA01",5,"THPL",0,0,0,NA,NA,0
"4215",2010,"TA01",5,"TSHE",31,51,0,NA,NA,0
"4216",2010,"TA01",5,"TSME",0,0,0,NA,NA,0
"4217",2010,"TA01",6,"ABAM",0,0,0,NA,NA,0
"4218",2010,"TA01",6,"ABGR",0,0,0,NA,NA,0
"4219",2010,"TA01",6,"ABLA",0,0,0,NA,NA,0
"4220",2010,"TA01",6,"ABPR",1,0,0,NA,NA,0
"4221",2010,"TA01",6,"ACGL",0,0,0,NA,NA,0
"4222",2010,"TA01",6,"ALRU",0,0,0,NA,NA,0
"4223",2010,"TA01",6,"CANO",0,0,0,NA,NA,0
"4224",2010,"TA01",6,"PICO",0,0,0,NA,NA,0
"4225",2010,"TA01",6,"PIEN",0,0,0,NA,NA,0
"4226",2010,"TA01",6,"PIMO",0,0,0,NA,NA,0
"4227",2010,"TA01",6,"PISI",0,0,0,NA,NA,0
"4228",2010,"TA01",6,"PSME",3,1,0,NA,NA,0
"4229",2010,"TA01",6,"TABR",0,0,0,NA,NA,0
"4230",2010,"TA01",6,"THPL",1,0,0,NA,NA,0
"4231",2010,"TA01",6,"TSHE",22,77,0,NA,NA,0
"4232",2010,"TA01",6,"TSME",0,0,0,NA,NA,0
"4233",2010,"TB13",1,"ABAM",0,0,0,NA,NA,0
"4234",2010,"TB13",1,"ABGR",0,0,0,NA,NA,0
"4235",2010,"TB13",1,"ABLA",0,0,0,NA,NA,0
"4236",2010,"TB13",1,"ABPR",0,0,0,NA,NA,0
"4237",2010,"TB13",1,"ACGL",0,0,0,NA,NA,0
"4238",2010,"TB13",1,"ALRU",0,0,0,NA,NA,0
"4239",2010,"TB13",1,"CANO",0,0,0,NA,NA,0
"4240",2010,"TB13",1,"PICO",0,0,0,NA,NA,0
"4241",2010,"TB13",1,"PIEN",0,0,0,NA,NA,0
"4242",2010,"TB13",1,"PIMO",0,0,0,NA,NA,0
"4243",2010,"TB13",1,"PISI",0,0,0,NA,NA,0
"4244",2010,"TB13",1,"PSME",0,1,0,NA,NA,0
"4245",2010,"TB13",1,"TABR",0,0,0,NA,NA,0
"4246",2010,"TB13",1,"THPL",32,9,0,NA,NA,0
"4247",2010,"TB13",1,"TSHE",681,233,4,NA,NA,53
"4248",2010,"TB13",1,"TSME",0,0,0,NA,NA,0
"4249",2010,"TB13",2,"ABAM",0,0,0,NA,NA,0
"4250",2010,"TB13",2,"ABGR",0,0,0,NA,NA,0
"4251",2010,"TB13",2,"ABLA",0,0,0,NA,NA,0
"4252",2010,"TB13",2,"ABPR",0,0,0,NA,NA,0
"4253",2010,"TB13",2,"ACGL",0,0,0,NA,NA,0
"4254",2010,"TB13",2,"ALRU",0,0,0,NA,NA,0
"4255",2010,"TB13",2,"CANO",0,0,0,NA,NA,0
"4256",2010,"TB13",2,"PICO",0,0,0,NA,NA,0
"4257",2010,"TB13",2,"PIEN",0,0,0,NA,NA,0
"4258",2010,"TB13",2,"PIMO",0,0,0,NA,NA,0
"4259",2010,"TB13",2,"PISI",0,0,0,NA,NA,0
"4260",2010,"TB13",2,"PSME",2,2,0,NA,NA,0
"4261",2010,"TB13",2,"TABR",0,0,0,NA,NA,0
"4262",2010,"TB13",2,"THPL",32,4,1,NA,NA,0
"4263",2010,"TB13",2,"TSHE",586,143,8,NA,NA,35
"4264",2010,"TB13",2,"TSME",0,0,0,NA,NA,0
"4265",2010,"TB13",3,"ABAM",1,0,0,NA,NA,0
"4266",2010,"TB13",3,"ABGR",0,0,0,NA,NA,0
"4267",2010,"TB13",3,"ABLA",0,0,0,NA,NA,0
"4268",2010,"TB13",3,"ABPR",0,0,0,NA,NA,0
"4269",2010,"TB13",3,"ACGL",0,0,0,NA,NA,0
"4270",2010,"TB13",3,"ALRU",0,0,0,NA,NA,0
"4271",2010,"TB13",3,"CANO",0,0,0,NA,NA,0
"4272",2010,"TB13",3,"PICO",0,0,0,NA,NA,0
"4273",2010,"TB13",3,"PIEN",0,0,0,NA,NA,0
"4274",2010,"TB13",3,"PIMO",0,0,0,NA,NA,0
"4275",2010,"TB13",3,"PISI",0,0,0,NA,NA,0
"4276",2010,"TB13",3,"PSME",1,1,0,NA,NA,0
"4277",2010,"TB13",3,"TABR",0,0,0,NA,NA,0
"4278",2010,"TB13",3,"THPL",29,9,0,NA,NA,0
"4279",2010,"TB13",3,"TSHE",606,239,10,NA,NA,95
"4280",2010,"TB13",3,"TSME",0,0,0,NA,NA,0
"4281",2010,"TB13",4,"ABAM",0,0,0,NA,NA,0
"4282",2010,"TB13",4,"ABGR",0,0,0,NA,NA,0
"4283",2010,"TB13",4,"ABLA",0,0,0,NA,NA,0
"4284",2010,"TB13",4,"ABPR",0,0,0,NA,NA,0
"4285",2010,"TB13",4,"ACGL",0,0,0,NA,NA,0
"4286",2010,"TB13",4,"ALRU",0,0,0,NA,NA,0
"4287",2010,"TB13",4,"CANO",0,0,0,NA,NA,0
"4288",2010,"TB13",4,"PICO",0,0,0,NA,NA,0
"4289",2010,"TB13",4,"PIEN",0,0,0,NA,NA,0
"4290",2010,"TB13",4,"PIMO",0,0,0,NA,NA,0
"4291",2010,"TB13",4,"PISI",0,0,0,NA,NA,0
"4292",2010,"TB13",4,"PSME",0,3,1,NA,NA,0
"4293",2010,"TB13",4,"TABR",0,0,0,NA,NA,0
"4294",2010,"TB13",4,"THPL",31,12,1,NA,NA,0
"4295",2010,"TB13",4,"TSHE",467,423,7,NA,NA,6
"4296",2010,"TB13",4,"TSME",0,0,0,NA,NA,0
"4297",2010,"TB13",5,"ABAM",0,0,0,NA,NA,0
"4298",2010,"TB13",5,"ABGR",0,0,0,NA,NA,0
"4299",2010,"TB13",5,"ABLA",0,0,0,NA,NA,0
"4300",2010,"TB13",5,"ABPR",0,0,0,NA,NA,0
"4301",2010,"TB13",5,"ACGL",0,0,0,NA,NA,0
"4302",2010,"TB13",5,"ALRU",0,0,0,NA,NA,0
"4303",2010,"TB13",5,"CANO",0,0,0,NA,NA,0
"4304",2010,"TB13",5,"PICO",0,0,0,NA,NA,0
"4305",2010,"TB13",5,"PIEN",0,0,0,NA,NA,0
"4306",2010,"TB13",5,"PIMO",0,0,0,NA,NA,0
"4307",2010,"TB13",5,"PISI",0,0,0,NA,NA,0
"4308",2010,"TB13",5,"PSME",1,0,0,NA,NA,0
"4309",2010,"TB13",5,"TABR",0,0,0,NA,NA,0
"4310",2010,"TB13",5,"THPL",40,16,4,NA,NA,0
"4311",2010,"TB13",5,"TSHE",638,558,21,NA,NA,87
"4312",2010,"TB13",5,"TSME",0,0,0,NA,NA,0
"4313",2010,"TB13",6,"ABAM",0,0,0,NA,NA,0
"4314",2010,"TB13",6,"ABGR",0,0,0,NA,NA,0
"4315",2010,"TB13",6,"ABLA",0,0,0,NA,NA,0
"4316",2010,"TB13",6,"ABPR",0,0,0,NA,NA,0
"4317",2010,"TB13",6,"ACGL",0,0,0,NA,NA,0
"4318",2010,"TB13",6,"ALRU",0,0,0,NA,NA,0
"4319",2010,"TB13",6,"CANO",0,0,0,NA,NA,0
"4320",2010,"TB13",6,"PICO",0,0,0,NA,NA,0
"4321",2010,"TB13",6,"PIEN",0,0,0,NA,NA,0
"4322",2010,"TB13",6,"PIMO",0,0,0,NA,NA,0
"4323",2010,"TB13",6,"PISI",0,0,0,NA,NA,0
"4324",2010,"TB13",6,"PSME",1,0,0,NA,NA,0
"4325",2010,"TB13",6,"TABR",0,0,0,NA,NA,0
"4326",2010,"TB13",6,"THPL",45,17,10,NA,NA,0
"4327",2010,"TB13",6,"TSHE",510,618,45,NA,NA,69
"4328",2010,"TB13",6,"TSME",0,0,0,NA,NA,0
"4329",2010,"TO04",1,"ABAM",0,0,0,NA,NA,0
"4330",2010,"TO04",1,"ABGR",0,0,0,NA,NA,0
"4331",2010,"TO04",1,"ABLA",0,0,0,NA,NA,0
"4332",2010,"TO04",1,"ABPR",0,0,0,NA,NA,0
"4333",2010,"TO04",1,"ACGL",0,0,0,NA,NA,0
"4334",2010,"TO04",1,"ALRU",0,0,0,NA,NA,0
"4335",2010,"TO04",1,"CANO",0,0,0,NA,NA,0
"4336",2010,"TO04",1,"PICO",0,0,0,NA,NA,0
"4337",2010,"TO04",1,"PIEN",0,0,0,NA,NA,0
"4338",2010,"TO04",1,"PIMO",0,0,0,NA,NA,0
"4339",2010,"TO04",1,"PISI",0,0,0,NA,NA,0
"4340",2010,"TO04",1,"PSME",1,5,0,NA,NA,0
"4341",2010,"TO04",1,"TABR",0,0,0,NA,NA,0
"4342",2010,"TO04",1,"THPL",88,139,0,NA,NA,0
"4343",2010,"TO04",1,"TSHE",325,309,13,NA,NA,17
"4344",2010,"TO04",1,"TSME",0,0,0,NA,NA,0
"4345",2010,"TO04",2,"ABAM",0,2,0,NA,NA,0
"4346",2010,"TO04",2,"ABGR",0,0,0,NA,NA,0
"4347",2010,"TO04",2,"ABLA",0,0,0,NA,NA,0
"4348",2010,"TO04",2,"ABPR",0,0,0,NA,NA,0
"4349",2010,"TO04",2,"ACGL",0,0,0,NA,NA,0
"4350",2010,"TO04",2,"ALRU",0,0,0,NA,NA,0
"4351",2010,"TO04",2,"CANO",0,0,0,NA,NA,0
"4352",2010,"TO04",2,"PICO",0,0,0,NA,NA,0
"4353",2010,"TO04",2,"PIEN",0,0,0,NA,NA,0
"4354",2010,"TO04",2,"PIMO",0,0,0,NA,NA,0
"4355",2010,"TO04",2,"PISI",0,0,0,NA,NA,0
"4356",2010,"TO04",2,"PSME",1,0,0,NA,NA,0
"4357",2010,"TO04",2,"TABR",0,0,0,NA,NA,0
"4358",2010,"TO04",2,"THPL",188,150,2,NA,NA,0
"4359",2010,"TO04",2,"TSHE",282,399,19,NA,NA,31
"4360",2010,"TO04",2,"TSME",0,0,0,NA,NA,0
"4361",2010,"TO04",3,"ABAM",0,0,0,NA,NA,0
"4362",2010,"TO04",3,"ABGR",3,0,0,NA,NA,0
"4363",2010,"TO04",3,"ABLA",0,0,0,NA,NA,0
"4364",2010,"TO04",3,"ABPR",0,0,0,NA,NA,0
"4365",2010,"TO04",3,"ACGL",0,0,0,NA,NA,0
"4366",2010,"TO04",3,"ALRU",0,0,0,NA,NA,0
"4367",2010,"TO04",3,"CANO",0,0,0,NA,NA,0
"4368",2010,"TO04",3,"PICO",0,0,0,NA,NA,0
"4369",2010,"TO04",3,"PIEN",0,0,0,NA,NA,0
"4370",2010,"TO04",3,"PIMO",0,0,0,NA,NA,0
"4371",2010,"TO04",3,"PISI",0,0,0,NA,NA,0
